"url","Title","Time","Location","Category"
"http://www.accupass.com/go/tutorabcvox","TutorABC公益禮讚音樂會 夢想起飛 世界之美","2016-01-24(Sun) 11:00 ~ 2016-01-24(Sun) 12:00 (GMT+8)","","Arts"
"http://www.accupass.com/go/2016sudoconf","2016 Sudo Conf.","2016-01-23(Sat) 09:00 ~ 2016-01-24(Sun) 18:00 (GMT+8)","","Education"
"http://www.accupass.com/go/mcommerce2016","【品牌電商大時代】2016第三屆行動商務新經濟論壇","2016-01-21(Thu) 12:30 ~ 2016-01-21(Thu) 16:50 (GMT+8)","","Business"
"http://www.accupass.com/go/marcy","【青春點點點】創造屬於你的青友團","2016-01-23(Sat) 13:30 ~ 2016-01-23(Sat) 16:00 (GMT+8)","","Entertainment"
"http://www.accupass.com/go/fersonaltp0128","【反正你總有一天要買衣服，何不來嚐試最方便的模式】台北店","","",""
"http://www.accupass.com/go/fersonaltp0128","","2016-01-28(Thu) 12:00 ~ 2016-02-29(Mon) 23:59 (GMT+8)","","Education"
"http://www.accupass.com/go/DCT_105002","《台北》Git 版本控管實戰：版控流程管理","2016-01-31(Sun) 09:00 ~ 2016-01-31(Sun) 17:00 (GMT+8)","","Education"
"http://www.accupass.com/go/nuw1","澳洲打工★成長方程式 (台北中山場)","","",""
"http://www.accupass.com/go/nuw1","※由於場地資金衡量因素，活動場地只附設40張椅；由先到場者優先就坐","2016-01-23(Sat) 14:00 ~ 2016-01-23(Sat) 16:30 (GMT+8)","","Travel"
"http://www.accupass.com/event/register/1601250806023121669790","【巨大講堂】穿越時空~漫遊中亞絲路古國之旅","2016-01-25(Mon) 18:00 ~ 2016-04-16(Sat) 16:00 (GMT+8)","","Travel"
"http://www.accupass.com/event/register/1601180625201724719740","翻轉金融體系的強大技術BlockChain","2016-01-29(Fri) 09:00 ~ 2016-01-29(Fri) 12:00 (GMT+8)","","Business"
"http://www.accupass.com/go/2016hsu01","重仁塾@Cheers-創造商機(1/28):募資x創新","","",""
"http://www.accupass.com/go/2016hsu01","","2016-01-28(Thu) 18:30 ~ 2016-01-28(Thu) 21:00 (GMT+8)","","Education"
"http://www.accupass.com/event/register/1601080850402147370731","快樂人職場講座【愛與承諾的企業—呂耀華】","2016-01-23(Sat) 09:00 ~ 2016-01-23(Sat) 12:00 (GMT+8)","","Business"
"http://www.accupass.com/go/addmusic","加點音樂系列講座 - 秒速了解廣告配樂","2016-01-21(Thu) 19:30 ~ 2016-01-21(Thu) 21:30 (GMT+8)","","Education"
"http://www.accupass.com/go/searchfortalent001","Explore Your Career 職涯探索小旅行","2016-01-24(Sun) 09:00 ~ 2016-01-24(Sun) 17:00 (GMT+8)","","Education"
"http://www.accupass.com/go/weekendartcontest","《假日．臺北》寫生比賽","2016-01-24(Sun) 09:00 ~ 2016-08-28(Sun) 16:00 (GMT+8)","","Arts"
"http://www.accupass.com/go/burnout","崩壞的社工--耗竭(burnout)自我處遇及協助他人的實務研習","2016-01-23(Sat) 09:30 ~ 2016-01-24(Sun) 16:30 (GMT+8)","","Education"
"http://www.accupass.com/event/register/1601040521478425315110","【河北台北Hebei Taipei】電影放映講座","2016-01-24(Sun) 14:00 ~ 2016-01-24(Sun) 17:00 (GMT+8)","","Arts"
"http://www.accupass.com/go/detket20160127","德芮達工業4.0與高階3D列印研討會","2016-01-27(Wed) 13:30 ~ 2016-01-27(Wed) 16:50 (GMT+8)","","Technology"
"http://www.accupass.com/event/register/1512221602251425713419","農社企打牙祭餐會 2016/01/23","2016-01-23(Sat) 15:00 ~ 2016-01-23(Sat) 19:00 (GMT+8)","","Food"
"http://www.accupass.com/event/register/1511180623561308306823","第八屆青年領袖營－創出你的王道 ＹＥＳ!!!【創業提案競賽】","2016-01-23(Sat) 08:30 ~ 2016-01-24(Sun) 17:30 (GMT+8)","","Entertainment"
"http://www.accupass.com/go/chemtoylab","《玩具實驗室》小小化學家","2016-01-23(Sat) 10:30 ~ 2016-01-23(Sat) 12:00 (GMT+8)","","Education"
"http://www.accupass.com/go/illuSalonCroter","illuSalon｜Croter ─ 小鼻子小眼睛的人生","2016-01-24(Sun) 14:30 ~ 2016-01-24(Sun) 16:00 (GMT+8)","","Education"
"http://www.accupass.com/go/DCT105_004","《台北》中小企業選擇雲端服務的實戰密技","","",""
"http://www.accupass.com/go/DCT105_004","◎ 課程說明; ◎ 課程編號; ◎ 課程日期; ◎ 課程主題; ◎ 講者名單; ◎ 講者簡歷; ◎ 繳費資訊","2016-01-28(Thu) 10:00 ~ 2016-01-28(Thu) 12:00 (GMT+8)","","Education"
"http://www.accupass.com/go/2016cwef","2016天下經濟論壇(CWEF)","2016-01-21(Thu) 08:50 ~ 2016-01-22(Fri) 16:30 (GMT+8)","","Education"
"http://www.accupass.com/go/pro0126","各行各業的VR/AR應用：產品與專利角度-【智由博集講堂】","2016-01-26(Tue) 18:30 ~ 2016-01-26(Tue) 21:30 (GMT+8)","","Technology"
"http://www.accupass.com/event/register/1601051053401087863560","KoderCafe（兒童程式設計）4-6歲程式桌遊課程--Robot Turtles機器海龜家族","2016-01-30(Sat) 14:00 ~ 2016-01-30(Sat) 17:00 (GMT+8)","","Education"
"http://www.accupass.com/go/0130event","陽光男孩♥活力女孩 運動聯誼♥","2016-01-30(Sat) 15:00 ~ 2016-01-30(Sat) 18:00 (GMT+8)","","Entertainment"
"http://www.accupass.com/go/udesign0121","設計Sharing | 善設計，好生活","2016-01-21(Thu) 19:30 ~ 2016-01-21(Thu) 21:30 (GMT+8)","","Arts"
"http://www.accupass.com/event/register/1512220712181817873176","會說故事，賺比較多","2016-01-27(Wed) 19:00 ~ 2016-01-27(Wed) 21:30 (GMT+8)","","Education"
"http://www.accupass.com/event/register/1601090854102505322080","《給回來的旅行者》「交換禮物同樂會」感恩活動","2016-01-31(Sun) 14:00 ~ 2016-01-31(Sun) 16:00 (GMT+8)","","Arts"
"http://www.accupass.com/event/register/1512210729031105642752","PCDIY! 電競神機大未來 活動講座","2016-01-23(Sat) 13:00 ~ 2016-01-23(Sat) 16:30 (GMT+8)","","Technology"
