"url","Title","Time","Location","Category"
"http://www.accupass.com/go/muzik160114","【謬斯客學院】古典音樂 樂學班 不向命運低頭的巨人－關於貝多芬的三堂課","2016-01-14(Thu) 19:00 ~ 2016-02-04(Thu) 21:00 (GMT+8)","台北市中山區中山北路二段128號","Arts"
"http://www.accupass.com/go/shopeewintercamp","蝦皮拍賣電商創業營","2016-01-20(Wed) 10:00 ~ 2016-01-22(Fri) 16:00 (GMT+8)","110台北市信義區菸廠路88號10樓; 蝦皮拍賣粉絲專頁","Education"
"http://www.accupass.com/go/acit01","【台灣第一堂古老智慧佛法課】第三波加開報名","2016-01-19(Tue) 13:30 ~ 2016-01-20(Wed) 15:30 (GMT+8)","台北市信義區松仁路3號","Education"
"http://www.accupass.com/event/register/1512020614191230638000","陳翰－學打鼓，隨你自由發問小聚1/17","2016-01-17(Sun) 20:00 ~ 2016-01-17(Sun) 21:00 (GMT+8)","台北市士林區磺溪街21巷22號; https://www.facebook.com/TaipeiCases/","Education"
"http://www.accupass.com/event/register/1512171214461720293025","【免費】【初心者】視覺的呈現-運鏡的藝術","2016-01-17(Sun) 15:00 ~ 2016-01-17(Sun) 17:00 (GMT+8)","台北市中正區市民大道三段2號4樓(三創生活園區-4F顯癮實驗室)","Photography"
"http://www.accupass.com/event/register/1601110622251525396800","【視覺計畫】文字崩裂 Grunge Typography Workshop","2016-01-17(Sun) 14:00 ~ 2016-01-17(Sun) 16:00 (GMT+8)","臺北市信義區菸廠路88號; 臺北文創記憶中心粉絲專頁","Arts"
"http://www.accupass.com/event/register/1510130917216086322340","第一屆「富豪養成－國際理財創業競賽」","2016-01-16(Sat) 09:00 ~ 2016-01-23(Sat) 17:00 (GMT+8)","台灣科技大學/東海大學/成功大學; 富豪養成盒介紹","Entertainment"
"http://www.accupass.com/go/2016forum","2016華人幸福創新論壇：掌握需求 有感創新","2016-01-20(Wed) 09:00 ~ 2016-01-20(Wed) 16:50 (GMT+8)","台大集思國際會議中心國際會議廳(台北市羅斯福路四段85號B1); 【2016華人幸福創新論壇】活動網站","Business"
"http://www.accupass.com/go/IYDUinTAIPEI","IYDU-Asia Youth Forum 成立大會暨青年論壇","2016-01-15(Fri) 09:00 ~ 2016-01-15(Fri) 12:30 (GMT+8)","台北市信義區松仁路九號; IYDU in Taiwan 13 – 17 January 2016","Other"
"http://www.accupass.com/go/event011","【旅行Buffet】旅遊講座-環法單車魂，熱血上路！","2016-01-12(Tue) 19:00 ~ 2016-01-12(Tue) 21:00 (GMT+8)","大可樂(大可居青年旅館B1-台北市萬華區昆明街316號); https://www.facebook.com/duckstaytw/?ref=hl","Travel"
"http://www.accupass.com/event/register/1512180828051542203123","【街遊 Hidden Taipei】 阿和流浪記 》2016-01-16","","",""
"http://www.accupass.com/event/register/1512180828051542203123","我們是 街遊 Hidden Taipei","2016-01-16(Sat) 10:00 ~ 2016-01-16(Sat) 12:00 (GMT+8)","台北市廣州街129號; 街遊 Hidden Taipei","Travel"
"http://www.accupass.com/go/lanyoread1","聯友悅書論壇：《被討厭的勇氣》、《關於人生，我確實知道》","","",""
"http://www.accupass.com/go/lanyoread1","","2016-01-12(Tue) 19:30 ~ 2016-01-12(Tue) 21:30 (GMT+8)","台北市齊東街74號(天地人文創)","Education"
"http://www.accupass.com/go/martinford","1/20《被科技威脅的未來：人類沒有工作的那一天》作者馬丁‧福特 首度來台公開演講","2016-01-20(Wed) 19:00 ~ 2016-01-20(Wed) 21:30 (GMT+8)","交通部集思會議中心3樓國際會議廳 (台北市杭州南路一段24號)","Education"
"http://www.accupass.com/go/club4innovator","創新小學堂開學典禮暨創新者聯盟茶會","2016-01-13(Wed) 19:00 ~ 2016-01-13(Wed) 21:30 (GMT+8)","台北市中正區新生南路一段60號5樓; 創新小學堂粉絲頁","Education"
"http://www.accupass.com/go/makerpro20160116","【第二梯-Max/MSP x 雷射染布】動手印奇幻布染工作坊","2016-01-16(Sat) 10:00 ~ 2016-01-16(Sat) 17:00 (GMT+8)","台北市中正區南昌路二段146號; 相關連結","Technology"
"http://www.accupass.com/go/illuclassNIN","illuClass｜鋼筆塗鴉生活 ─ 畫出創作第一筆","2016-01-15(Fri) 19:30 ~ 2016-01-15(Fri) 21:00 (GMT+8)","台北市萬華區康定路43號; 插畫人基地FB","Education"
