"url","Title","Time","Location","Category"
"http://www.accupass.com/event/register/1602170445081656744790","知識學苑系列─創業育成課程","2016-03-09(Wed) 09:00 ~ 2016-07-27(Wed) 17:00 (GMT+8)","台北市衡陽路51號3樓","Education"
"http://www.accupass.com/event/register/1602180605083006972440","【免費活動】ASUS Shop VIP DAY─深度旅遊Flip帶著走","2016-03-05(Sat) 16:30 ~ 2016-03-05(Sat) 18:00 (GMT+8)","台北市中正區市民大道3段2號4樓","Technology"
"http://www.accupass.com/event/register/1602040756396349699640","《音樂夢想・前進校園》挑戰全球最知名音樂節，參展經驗談","2016-03-03(Thu) 19:00 ~ 2016-03-03(Thu) 21:00 (GMT+8)","台北市羅斯福路4段85號B1","Arts"
"http://www.accupass.com/event/register/1602160305011060061585","超EASY專案工作管理術","2016-03-03(Thu) 09:00 ~ 2016-03-12(Sat) 16:00 (GMT+8)","台北市中正區福州街10號2樓","Education"
"http://www.accupass.com/go/bestfbedu201602","2016猴塞雷 超高效！7小時搞定臉書行銷！","2016-03-05(Sat) 09:00 ~ 2016-03-05(Sat) 18:00 (GMT+8)","台北市延平南路127號","Education"
"http://www.accupass.com/go/illuClassNINsketch02","illuClass｜素 描 — 進入插畫創作的第一步","2016-03-04(Fri) 19:30 ~ 2016-03-04(Fri) 21:00 (GMT+8)","台北市萬華區康定路43號2樓","Education"
"http://www.accupass.com/event/register/1604250259471907777266","知識學苑系列─創業育成課程（加開場）","2016-03-09(Wed) 09:00 ~ 2016-07-27(Wed) 17:00 (GMT+8)","台北市衡陽路51號3樓","Education"
"http://www.accupass.com/go/illuBase18xtoro","illuSalon｜身為一個情色插畫家...","2016-03-02(Wed) 19:30 ~ 2016-03-02(Wed) 21:00 (GMT+8)","台北市萬華區康定路43號2樓","Arts"
"http://www.accupass.com/event/register/1602281506472222114550","Internet+：創新創業與轉型重生 系列論壇 3/5（六）","2016-03-05(Sat) 13:30 ~ 2016-03-05(Sat) 17:30 (GMT+8)","106台北市大安區羅斯福路四段1號","Education"
"http://www.accupass.com/event/register/1602161545576786338100","「一生奉獻．醫路有你」2016醫療奉獻獎系列講座","2016-03-07(Mon) 09:45 ~ 2016-03-07(Mon) 12:00 (GMT+8)","臺北市信義區吳興街250號","Health"
"http://www.accupass.com/go/healingmudras","已額滿-《圖解手印療法》迪帕克醫師 分享示範會","2016-03-03(Thu) 19:00 ~ 2016-03-04(Fri) 21:00 (GMT+8)","金石堂信義店5樓 龍顏講堂（臺北市信義路二段196號5樓）/ 左西人文空間（台中市南屯區文心一路396號）","Health"
"http://www.accupass.com/event/register/1602260842404724426110","法國旅遊講座《沈醉薰衣草花香》（台北3/5六）","2016-03-05(Sat) 14:00 ~ 2016-03-05(Sat) 16:00 (GMT+8)","台北市長安西路106號7樓","Travel"
"http://www.accupass.com/event/register/1602180441451803852051","「如何面對21世紀的挑戰」","2016-03-05(Sat) 14:00 ~ 2016-03-05(Sat) 16:00 (GMT+8)","臺北市信義區基隆路一段156號 (臺北市立松山高中1樓大講堂)","Arts"
"http://www.accupass.com/go/Plague","PanSci TALK：瘟疫","2016-03-01(Tue) 19:00 ~ 2016-03-01(Tue) 21:00 (GMT+8)","台北市大安區復興南路一段 283 號4樓","Education"
"http://www.accupass.com/go/globaltalent","【新創產業邁向國際的因應與挑戰】新創座談會","2016-03-01(Tue) 14:00 ~ 2016-03-01(Tue) 17:00 (GMT+8)","台北市中正區中山南路1號","Other"
"http://www.accupass.com/go/azure_purchase_skill","你所不知道的 Microsoft Azure 雲端資源採購技巧","2016-03-09(Wed) 21:00 ~ 2016-03-09(Wed) 23:00 (GMT+8)","線上 Zoom 遠距會議","Education"
"http://www.accupass.com/go/gqclubnight201603","2016年第一季【GQ Club Night】","2016-03-04(Fri) 19:00 ~ 2016-03-04(Fri) 21:30 (GMT+8)","台北市信義區松壽路22號5樓","Entertainment"
"http://www.accupass.com/event/register/1603020859321571113606","HRC舞蹈生活館票卡線上購","2016-03-02(Wed) 00:00 ~ 2016-04-30(Sat) 23:00 (GMT+8)","忠孝本館：台北市大安區忠孝東路四段299號B1","Sports"
"http://www.accupass.com/go/polyglottw","用多語言和全世界做朋友","2016-03-05(Sat) 19:00 ~ 2016-03-05(Sat) 21:00 (GMT+8)","台北市信義區嘉興街28號","Travel"
"http://www.accupass.com/event/register/1602180800235266311320","[AIC2016年論壇]NEXT想向下一個世代","2016-03-03(Thu) 09:00 ~ 2016-03-03(Thu) 16:00 (GMT+8)","台北市信義區光復南路133號2F","Technology"
