"url","Title","Time","Location","Category"
"http://www.accupass.com/go/meetTPstage","2016 Meet Taipei 創新創業嘉年華【舞台節目門票】","","",""
"http://www.accupass.com/go/meetTPstage","三大主軸活動，精彩呈現｜; ｜各式專場內容，多元體驗｜; ｜即日起至11/16止，限量開賣，售完不追加｜; 更多精彩內容敬請持續鎖定MeetTaipei官方網站","2016-11-17(Thu) 09:30 ~ 2016-11-19(Sat) 17:00 (GMT+8)","台北市中山區玉門街1號 (花博爭艷館); 2016Meet Taipei-官方網站","Business"
"http://www.accupass.com/go/popupasiasale","亞洲手創展Pop Up Asia 2016預售票","2016-11-17(Thu) 10:00 ~ 2016-11-20(Sun) 18:00 (GMT+8)","11072台北市信義區光復南路133號; 是第一個以促進亞洲各城市手作創業者與組織交流為核心的手作創業展會","Arts"
"http://www.accupass.com/go/2016meettaipeibooth","2016 Meet Taipei 創新創業嘉年華【大會徵展、廣告刊登】","2016-11-17(Thu) 09:30 ~ 2016-11-19(Sat) 17:00 (GMT+8)","台北市中山區玉門街1號; 2016Meet Taipei-官方網站","Business"
"http://www.accupass.com/go/oppoforum161120","OPPO x康健「大人の社團」熟齡樂活講座特別場","2016-11-20(Sun) 10:00 ~ 2016-11-20(Sun) 16:00 (GMT+8)","台北市羅斯福路四段85號B1; OPPO STORE官網","Health"
"http://www.accupass.com/go/heysongpavilion1119","黑松環保手作「豬寶寶筆筒」","2016-11-19(Sat) 14:00 ~ 2016-11-19(Sat) 16:00 (GMT+8)","台北市復興南路一段39號2樓; 黑松世界粉絲團","Education"
"http://www.accupass.com/go/cacooupmindmap","CacooUp Taipei 2016","2016-11-16(Wed) 19:00 ~ 2016-11-16(Wed) 21:30 (GMT+8)","台北市林森北路107巷10號","Other"
"http://www.accupass.com/go/SJFilmFestival","2016公益影片導演專訪工作坊","2016-11-19(Sat) 18:30 ~ 2016-12-17(Sat) 21:00 (GMT+8)","臺北市大安區建國南路二段125號","Arts"
"http://www.accupass.com/go/20161119tasting","【 女力時代的象徵 】Anne Gros系列品酒會","2016-11-19(Sat) 14:00 ~ 2016-11-19(Sat) 16:30 (GMT+8)","台北市仁愛路四段383號B1; 活動官網","Food"
"http://www.accupass.com/go/renewal161119","煥然一新保養系手作花草蠟燭課程","2016-11-19(Sat) 19:00 ~ 2016-11-19(Sat) 21:00 (GMT+8)","台北市松山區南京東路四段75巷14弄2號2樓","Arts"
