"url","Title","Time","Location","Category"
"http://www.accupass.com/event/register/1606081318291145710633","紅貳柒劇團#6《我要下車，才怪》","2016-08-06(Sat) 14:30 ~ 2016-08-07(Sun) 21:30 (GMT+8)","台北市迪化街一段32巷1號3樓","Arts"
"http://www.accupass.com/event/register/1606060808451782438826","《遠見》30週年「看見大未來 國際大師論壇」","2016-08-02(Tue) 09:00 ~ 2016-08-02(Tue) 17:00 (GMT+8)","信義區信義路五段1 號","Technology"
"http://www.accupass.com/go/openmic2016","TEDxTaipeiSalon: OPEN MIC 好點子開麥","2016-08-07(Sun) 14:00 ~ 2016-08-07(Sun) 17:00 (GMT+8)","台北市中正區八德路一段1號（中3遠流別境2F）","Education"
"http://www.accupass.com/event/register/1605181052533845229640","2016暑期營隊 數位行銷培訓營-數位浪潮來襲引爆媒體新趨勢","2016-08-08(Mon) 08:30 ~ 2016-08-13(Sat) 17:00 (GMT+8)","台北市南京東路二段100號12樓","Education"
"http://www.accupass.com/go/ctl_1","企業併購規劃員證書班","2016-08-06(Sat) 09:00 ~ 2016-08-13(Sat) 16:00 (GMT+8)","台北市大安區忠孝東路4段147巷1號5樓","Business"
"http://www.accupass.com/go/iot_commerce","掌握智慧商務新契機系列講座（一）： 零售數位化的新商機","2016-08-04(Thu) 14:00 ~ 2016-08-04(Thu) 16:00 (GMT+8)","台北市松山區民生東路四段133號","Business"
"http://www.accupass.com/go/illuClassShihFen","illuClass｜從頭開始—插畫創作的過程","2016-08-09(Tue) 19:30 ~ 2016-08-09(Tue) 21:00 (GMT+8)","台北市萬華區康定路43號2樓","Education"
"http://www.accupass.com/event/register/1607010625453174505120","【MarTech翻轉傳統行銷】高峰論壇","2016-08-09(Tue) 13:30 ~ 2016-08-09(Tue) 16:30 (GMT+8)","台北市大安區羅斯福路四段85號","Business"
"http://www.accupass.com/go/bigtimes21","旅行聚聚 –《日本夏季散策提案》","2016-08-06(Sat) 14:00 ~ 2016-08-06(Sat) 16:00 (GMT+8)","台北市和平西路三段240號2樓","Travel"
"http://www.accupass.com/go/EyeCatchingCircus","2016大稻埕國際藝術節《創造焦點EyeCatchingCircus-映照Reflection》","2016-08-01(Mon) 17:30 ~ 2016-10-22(Sat) 20:00 (GMT+8)","103台北市大同區民樂街64號","Arts"
"http://www.accupass.com/go/PuuDuu","Puuu Duuu Night 聽鬼之夜 | 一百種濕的方式","2016-08-05(Fri) 20:30 ~ 2016-08-14(Sun) 00:00 (GMT+8)","104台北市中山區林森北路107巷10號","Entertainment"
"http://www.accupass.com/go/uuutellaunch","創業新契機：跨入雲端的第一步","2016-08-05(Fri) 13:30 ~ 2016-08-05(Fri) 16:30 (GMT+8)","台北市中正區北平東路30-2號4樓","Business"
"http://www.accupass.com/go/moonromanticactive","音樂展演系列課程 - 出了練團室，然後呢？","2016-08-09(Tue) 19:00 ~ 2016-08-30(Tue) 21:30 (GMT+8)","台北市大安區潮州街102號","Education"
"http://www.accupass.com/event/register/1606280344066171836420","【神浩學院】品牌文案策略班-商品大賣的文案該怎麼寫?","2016-08-10(Wed) 19:00 ~ 2016-08-17(Wed) 22:00 (GMT+8)","台北市中山區吉林路26巷26號","Education"
"http://www.accupass.com/event/register/1607190734351860499200","| 團圓大稻埕 好味食堂 |立秋 ‧ 七夕有愛的熱情團圓三明治","2016-08-06(Sat) 10:30 ~ 2016-08-06(Sat) 12:00 (GMT+8)","台北市迪化街一段155號","Food"
"http://www.accupass.com/go/RocketLab04","邁向國際，不是翻成英文就好 - 如何行銷台灣的思維與觀點","2016-08-03(Wed) 19:30 ~ 2016-08-03(Wed) 21:00 (GMT+8)","台北市八德路四段123號3樓","Education"
"http://www.accupass.com/go/hot_fh","Hands on Type 字體工作坊 – 歐文書法 Foundational Hand","2016-08-03(Wed) 19:30 ~ 2016-08-27(Sat) 16:00 (GMT+8)","台北市中山區龍江路37巷9號1F","Education"
"http://www.accupass.com/go/shellballad08","本家整合行銷-砲彈足球八月份場次宣傳頁面","2016-08-01(Mon) 12:00 ~ 2016-08-31(Wed) 12:00 (GMT+8)","112中央北路四段581號","Entertainment"
"http://www.accupass.com/event/register/1604140659481544108800","【台北愛喫客】萬華的市場遊學","","",""
"http://www.accupass.com/event/register/1604140659481544108800","《台北旅人新鮮事體驗活動》; 【台北愛喫客】萬華的市場遊學 08/06","2016-08-06(Sat) 14:00 ~ 2016-08-06(Sat) 16:00 (GMT+8)","龍山寺捷運站3號出口","Arts"
"http://www.accupass.com/go/illuClassYuton","illuClass｜After Effects動畫影片創作—從入門到精通","2016-08-07(Sun) 13:30 ~ 2016-08-07(Sun) 16:30 (GMT+8)","台北市萬華區康定路43號2樓","Education"
"http://www.accupass.com/go/emba0804","《My EMBA講堂》「創新與轉型」研討會","","",""
"http://www.accupass.com/go/emba0804","傳統模式失靈，市場環境劇變，; 企業該如何透過新的商業模式，突破瓶頸？; 如何一邊進行轉型，一邊持續追求公司的成長？","2016-08-04(Thu) 14:00 ~ 2016-08-04(Thu) 17:00 (GMT+8)","台大集思會議中心(台北市大安區羅斯福路四段85號B1)","Business"
"http://www.accupass.com/go/bms_68","【台北殘扶險基礎班】有長照雙法更要有殘扶險","2016-08-10(Wed) 09:30 ~ 2016-08-10(Wed) 12:00 (GMT+8)","台北市中正區館前路49號4樓","Education"
"http://www.accupass.com/event/register/1512010834011810875245","已額滿【C級台北場】8/6~8/7 肌內效貼紮課程─ 7/29報名截止","2016-08-06(Sat) 08:30 ~ 2016-08-07(Sun) 17:30 (GMT+8)","台北市大同區昌吉街55號2樓207教室","Education"
"http://www.accupass.com/go/DCT_105021","《台北》JavaScript 開發實戰：核心概念篇","2016-08-07(Sun) 09:00 ~ 2016-08-07(Sun) 17:00 (GMT+8)","台北市大安區金華街199巷5號","Education"
"http://www.accupass.com/go/illuClassCincin","illuClass｜cincin—插畫創作的練習課","2016-08-06(Sat) 10:30 ~ 2016-08-06(Sat) 12:30 (GMT+8)","台北市萬華區康定路43號2樓","Education"
"http://www.accupass.com/go/fetnet0810event","物聯網生態系開發大會：單一平台 萬物皆聯","2016-08-10(Wed) 13:30 ~ 2016-08-10(Wed) 17:00 (GMT+8)","台北市中山區植福路8號","Technology"
"http://www.accupass.com/go/fintech_workshop2016","HackNTUx國泰金控 Fintech金融科技工作坊","2016-08-10(Wed) 19:00 ~ 2016-08-10(Wed) 20:00 (GMT+8)","台北市大安區羅斯福路四段1號電機二館143教室","Technology"
"http://www.accupass.com/event/register/1607251112114802154670","智慧財產與技術移轉研討會(專利佈局/技術入股/租稅優惠)","2016-08-09(Tue) 12:00 ~ 2016-09-02(Fri) 20:00 (GMT+8)","台北市徐州路2號 台大國際會議中心 301會議室","Business"
"http://www.accupass.com/event/register/1606220602042209041700","Catch Your Future! 職涯探索研習營","2016-08-03(Wed) 08:30 ~ 2016-08-05(Fri) 17:00 (GMT+8)","台北市中正區仁愛路一段17號2樓","Education"
"http://www.accupass.com/go/DCT_105016","《台北》Angular 2 開發實戰：新手入門篇","","",""
"http://www.accupass.com/go/DCT_105016","◎ 課程說明; ◎ 課程編號; ◎ 課程日期; ◎ 課程主題; ◎ 適合對象; ◎ 預期效益; ◎ 講者名單; ◎ 講者簡歷; ◎ 課程費用; ◎ 退換票辦法; ◎ 注意事項","2016-08-06(Sat) 09:00 ~ 2016-08-06(Sat) 17:00 (GMT+8)","台北市大安區金華街199巷5號","Education"
"http://www.accupass.com/go/201605","幸福花禮．不凋花設計","2016-08-04(Thu) 19:30 ~ 2016-09-22(Thu) 21:30 (GMT+8)","台北市中正區金山南路一段9號6樓","Education"
"http://www.accupass.com/go/readforyouHBR01","哈佛商業評論重量新書【精讀克里斯汀生】","2016-08-05(Fri) 19:30 ~ 2016-08-05(Fri) 21:30 (GMT+8)","台北市中正區齊東街74號","Education"
