"url","Title","Time","Location","Category"
"http://www.accupass.com/event/register/1601190141198132344010","A102 戀愛大人學：搞懂戀愛規則，學習關係雙贏","","",""
"http://www.accupass.com/event/register/1601190141198132344010","為何你該上這堂課; 誰該上這堂課; 課程說明; 課程會怎麼進行？; 聽聽其他同學怎麼說","2016-03-26(Sat) 09:30 ~ 2016-04-09(Sat) 17:30 (GMT+8)","台北市復興北路154號9樓【大人學台北教室】; 課程介紹","Education"
"http://www.accupass.com/event/register/1603030223275781893630","【免費活動】ASUS Shop VIP DAY─深度旅遊Flip帶著走","2016-03-27(Sun) 18:30 ~ 2016-03-27(Sun) 20:00 (GMT+8)","台北市中正區市民大道3段2號4樓","Technology"
"http://www.accupass.com/go/artvoyage0331","Motif Space【藝術行旅】解密波西米亞-浪漫、隨興與自由的世界","2016-03-31(Thu) 19:15 ~ 2016-03-31(Thu) 21:15 (GMT+8)","台北市大安區安和路二段211號3樓","Arts"
"http://www.accupass.com/event/register/1603030839052068475264","Internet+：創新創業與轉型重生 系列論壇 3/25","2016-03-25(Fri) 14:00 ~ 2016-03-25(Fri) 17:30 (GMT+8)","106台北市大安區羅斯福路四段1號","Education"
"http://www.accupass.com/go/fridaynight","Friday Night Out♥3X3輕聯誼","2016-03-25(Fri) 19:30 ~ 2016-03-25(Fri) 21:00 (GMT+8)","台北市大安區忠孝東路四段216巷27弄11號; Paktor Premium","Entertainment"
"http://www.accupass.com/go/prsharing","BiG SiSTERS女孩職涯日記 X 亮麗公關一把抓","2016-03-27(Sun) 14:15 ~ 2016-03-27(Sun) 17:15 (GMT+8)","台北市中山區民權西路20號10樓之12","Education"
"http://www.accupass.com/go/momo160328","【Mobile Monday】 The Future Advertising-行動廣告的決戰要素","2016-03-28(Mon) 19:00 ~ 2016-03-28(Mon) 21:30 (GMT+8)","動腦小劇場(台北市南京東路二段100號12樓)","Education"
"http://www.accupass.com/event/register/1604281357404087966500","<木宇工作室>手刻小木森林","2016-03-30(Wed) 08:00 ~ 2016-12-31(Sat) 17:00 (GMT+8)","台北市大同區昌吉街110巷3號; 木宇工作室FACEBOOK","Arts"
"http://www.accupass.com/event/register/1512010806145227809520","【C級台北場】已額滿-3/26~3/27 肌內效貼紮課程─ 3/18報名截止","2016-03-26(Sat) 08:30 ~ 2016-03-27(Sun) 17:30 (GMT+8)","台北市大同區昌吉街55號2樓207教室","Education"
"http://www.accupass.com/event/register/1603141455111688730481","《日本人，你不累嗎？》新書分享暨簽名會","2016-03-26(Sat) 19:00 ~ 2016-03-26(Sat) 21:00 (GMT+8)","台北市大安區信義路二段196號5樓","Travel"
"http://www.accupass.com/event/register/1601130900511071108336","2016 B Corp ASIA Annual Forum POWER ASIA -串聯亞洲新勢力","2016-03-29(Tue) 08:30 ~ 2016-03-30(Wed) 17:30 (GMT+8)","金融研訓院 菁業堂／台北市羅斯福路三段62號; 2016 B Corp ASIA Annual Forum 活動頁","Education"
"http://www.accupass.com/event/register/1603101031511097609169","[AIC x IBM專家駐點] Blue Robot Garage –藍色創新基地","2016-03-25(Fri) 14:00 ~ 2016-06-17(Fri) 16:30 (GMT+8)","台北市信義區光復南路133號1F; 網址連結","Technology"
"http://www.accupass.com/event/register/1603040152566741202200","教育部體育署105年度共好營隊 【運動新勢力 跨業新體驗】","2016-03-29(Tue) 10:00 ~ 2016-03-29(Tue) 15:30 (GMT+8)","臺北市松山區八德路四段 123 號 3 樓","Other"
"http://www.accupass.com/go/yiihandmadel1","【yii handmade皮件手作】手染繽紛三角零錢包","2016-03-26(Sat) 14:30 ~ 2016-04-24(Sun) 17:30 (GMT+8)","10089台北市中正區師大路152號; 歡迎親自前往粉絲頁參考其他創作成品","Education"
"http://www.accupass.com/event/register/1601290955221974185680","尋找完美伴侶的系統化做法（3小時版)","2016-03-31(Thu) 18:30 ~ 2016-03-31(Thu) 21:30 (GMT+8)","台北市復興北路154號9樓; 講座介紹","Education"
"http://www.accupass.com/event/register/1603070551154723053100","FuckUp Nights Taipei 搞砸之夜 #2","","",""
"http://www.accupass.com/event/register/1603070551154723053100","FuckUp Nights Taipei 活動為收費活動，報名費用$300，; 作為場地及後續活動營運支出，感謝您的支持！","2016-03-25(Fri) 19:00 ~ 2016-03-25(Fri) 21:00 (GMT+8)","台北市大安區和平東路二段265巷3號; FuckUp Nights Taipei","Business"
"http://www.accupass.com/event/register/1602211140411280265980","《紅刺蝟講堂》構圖、人像、美感與風格的養成","2016-03-30(Wed) 18:50 ~ 2016-03-30(Wed) 21:50 (GMT+8)","國立臺灣師範大學","Photography"
"http://www.accupass.com/go/creatingyourfitness","2016 Creating Your Fitness 健身工作室交流大會","2016-03-27(Sun) 09:00 ~ 2016-03-27(Sun) 17:10 (GMT+8)","大安區和平東路二段46巷11號; LOGA綜合體能空間","Sports"
"http://www.accupass.com/event/register/1602241038092028101604","【初心者】輕水彩插畫系列-草莓小食譜","","",""
"http://www.accupass.com/event/register/1602241038092028101604","","2016-03-26(Sat) 14:00 ~ 2016-03-26(Sat) 16:00 (GMT+8)","台北市中正區市民大道三段2號4樓(三創生活園區-4F顯癮實驗室)","Arts"
"http://www.accupass.com/go/muzik160325","【謬斯客學院】MUZIK音樂療心室 ─ 跟著古典樂深呼吸，療癒心","","",""
"http://www.accupass.com/go/muzik160325","","2016-03-25(Fri) 19:00 ~ 2016-03-25(Fri) 21:30 (GMT+8)","台北市信義區永吉路30巷158弄21號(Not Only Cafe)","Health"
"http://www.accupass.com/event/register/1603281402191569210376","2016台北社企大樓講座 系列10-2 Chimmuwa品牌經營之路","2016-03-29(Tue) 00:00 ~ 2016-04-14(Thu) 17:00 (GMT+8)","台北市八德路2段174巷28號3樓","Charity"
"http://www.accupass.com/go/3dmaker","【貝特3D工作營】天才少年教你在家組裝3D列印機","2016-03-26(Sat) 10:00 ~ 2016-03-27(Sun) 18:00 (GMT+8)","台北市中正區汀州路三段230巷37弄8號","Education"
"http://www.accupass.com/go/20160318","2016 TVBS 自信表達主播營 暑期青少班","","",""
"http://www.accupass.com/go/20160318","2016 TVBS 自信表達主播營 暑假青少班 熱烈招生中！; 5天擁有新聞主播的自信表達力\n 上台報告、演講、推甄無往不利; 自信表達，給孩子站上檯面的競爭力; 自在溝通，讓孩子擁有良好人際關係; 報名資訊","2016-03-31(Thu) 09:07 ~ 2016-08-31(Wed) 18:37 (GMT+8)","台北市大安區忠孝東路三段193巷; 網址連結","Education"
"http://www.accupass.com/go/addmusicactivite","原來如此！終於聽得懂的智財權講座","","",""
"http://www.accupass.com/go/addmusicactivite","原來如此！終於聽得懂的智財權講座","2016-03-30(Wed) 19:00 ~ 2016-03-30(Wed) 22:00 (GMT+8)","貝殼好室","Education"
"http://www.accupass.com/go/lianhonghong","【情慾閱讀工作坊】探秘經典惡女的愛恨癲狂《金瓶梅》","2016-03-25(Fri) 19:30 ~ 2016-03-25(Fri) 21:30 (GMT+8)","女人迷樂園：台北市大安區和平東路二段50號","Arts"
"http://www.accupass.com/go/SVCA2016","2016 DBS-NUS亞洲社會企業挑戰賽工作坊","2016-03-31(Thu) 19:00 ~ 2016-03-31(Thu) 21:30 (GMT+8)","台北市中山區八德路2段174巷28號3樓; 亞洲社會企業挑戰賽官網","Business"
"http://www.accupass.com/event/register/1603101611111622306382","RTM旅創奧斯卡—新創旅遊徵才晚會","2016-03-25(Fri) 18:30 ~ 2016-03-25(Fri) 21:50 (GMT+8)","台北市文山區指南路二段64號","Travel"
"http://www.accupass.com/go/makerpro20160326","【MAKER進階班】打造自己的電路板烤箱","2016-03-26(Sat) 10:00 ~ 2016-03-26(Sat) 17:00 (GMT+8)","台北市中正區南昌路二段146號; http://makerpro.cc/","Technology"
"http://www.accupass.com/event/register/1603091049341204559104","〈免費參加〉西班牙新舊建築的融合與再造","2016-03-30(Wed) 19:00 ~ 2016-03-30(Wed) 21:00 (GMT+8)","台北市信義區信義路五段100號B1","Education"
"http://www.accupass.com/go/stylishmuse0329","Motif Space【風格繆思】社群媒體之下的美學養成-簡單生活攝影","","",""
"http://www.accupass.com/go/stylishmuse0329","【風格繆思 Stylish Muse】社群媒體之下的美學養成","2016-03-29(Tue) 19:15 ~ 2016-03-29(Tue) 21:15 (GMT+8)","台北市大安區安和路二段211號3樓","Fashion"
"http://www.accupass.com/go/founderismurmur","電商 x 農業 三個層次的創業深度 / 創業MurMur系列講座","2016-03-31(Thu) 18:30 ~ 2016-03-31(Thu) 21:30 (GMT+8)","台北市中正區和平西路一段150號12樓","Education"
"http://www.accupass.com/event/register/1603111221479654232600","行雲會3月份月會．大師論壇．黃齊元","2016-03-26(Sat) 13:30 ~ 2016-03-26(Sat) 16:30 (GMT+8)","台北市大安區復興南路一段 293 號 4 樓","Education"
"http://www.accupass.com/go/wideband2016","2016台大歐美最新智權實務發展研討會","2016-03-30(Wed) 09:00 ~ 2016-03-30(Wed) 17:00 (GMT+8)","台北市大安區羅斯福路四段一號 臺灣大學法律學院 霖澤館 國際會議廳; 廣流活動網址","Education"
"http://www.accupass.com/event/register/1602161522524148044200","藝術與生活 - 手沖咖啡講座","2016-03-27(Sun) 13:30 ~ 2016-03-27(Sun) 16:00 (GMT+8)","台北市信義區忠孝東路五段37號12樓","Food"
"http://www.accupass.com/go/pecstory2016","【台北市鄉土教育中心】推廣皮影戲文化表演活動「有影聽偶說」","2016-03-26(Sat) 13:30 ~ 2016-07-23(Sat) 17:00 (GMT+8)","台北市萬華區廣州街101號; 影子傳奇劇團","Arts"
"http://www.accupass.com/go/seniors01","學長姐說小聚：如何用FB找到好工作？社群網路對職場影響的好與壞","2016-03-31(Thu) 19:00 ~ 2016-03-31(Thu) 21:30 (GMT+8)","105-61 台北市松山區八德路四段 123 號 3 樓; 官方活動網頁","Education"
"http://www.accupass.com/go/udesign0325","【聯合文創設計獎】頒獎典禮 暨 設計Sharing","2016-03-25(Fri) 14:00 ~ 2016-03-25(Fri) 17:00 (GMT+8)","台北市信義區菸廠路88號; 聯合文創設計獎 官方網站","Arts"
"http://www.accupass.com/event/register/1602240805568230663150","知識學苑系列─電子商務及網路行銷","2016-03-29(Tue) 00:00 ~ 2016-07-21(Thu) 23:59 (GMT+8)","台北市衡陽路51號3樓 （基泰國際商務中心）","Education"
"http://www.accupass.com/go/20160325neg","劉必榮談判攻略-3堂商業談判課，15招致勝戰術","2016-03-25(Fri) 10:00 ~ 2016-03-25(Fri) 17:00 (GMT+8)","台北市羅斯福路四段85號地下1樓; 網址連結","Education"
"http://www.accupass.com/event/register/1602230958381942324870","銀享2世力【Z世代的創新服務】座談會","2016-03-27(Sun) 14:00 ~ 2016-03-27(Sun) 17:00 (GMT+8)","誠品敦南店B2視聽室(北市大安區敦化南路一段245號B2)","Health"
"http://www.accupass.com/event/register/1603040926592024512000","[手的溫度 - 手抄紙明信片] 工作坊 週日班加開中！","2016-03-26(Sat) 18:30 ~ 2016-03-27(Sun) 21:00 (GMT+8)","台北市松山區南京東路五段250巷18弄10號1樓; 活動詳情頁面","Education"
"http://www.accupass.com/go/notjustlibrary160326","Not Just Library | Five Metal Shop講座 - Design Thinking for Local Businesses","","",""
"http://www.accupass.com/go/notjustlibrary160326","從家族工廠到獨立設計品牌no.30","2016-03-26(Sat) 13:30 ~ 2016-03-26(Sat) 16:00 (GMT+8)","松山文創園區 | 台北市信區光復南路133號; Not Just Library","Arts"
