"url","Title","Time","Location","Category"
"http://www.accupass.com/go/2016greg","【國際研討會】2016 美國職業運動選手傷害防護研習營","2016-02-20(Sat) 09:00 ~ 2016-02-23(Tue) 18:00 (GMT+8)","111台北市士林區忠誠路二段101號","Sports"
"http://www.accupass.com/go/uniquecarediyLL01","UniqueCare天然香氛保養品DIY手作體驗課(LL101)","2016-02-17(Wed) 13:00 ~ 2016-02-17(Wed) 15:30 (GMT+8)","台北市赤峰街85號; 無界限良品工作室","Arts"
"http://www.accupass.com/go/0220event","l'amour et le destin♥成熟系男女限定聯誼","2016-02-20(Sat) 18:30 ~ 2016-02-20(Sat) 21:30 (GMT+8)","台北市福州街11號; Paktor Premium","Entertainment"
"http://www.accupass.com/event/register/1512140901181851050889","(已額滿)尋找天賦與熱情的系統化做法（3小時版）台北場","2016-02-16(Tue) 18:30 ~ 2016-02-16(Tue) 21:30 (GMT+8)","台北市復興北路154號9樓【大人學台北教室】; 講座介紹","Education"
"http://www.accupass.com/event/register/1512101225226410717030","【免費】【初心者】攝影棚基礎操作＆體驗","2016-02-17(Wed) 19:00 ~ 2016-02-17(Wed) 20:30 (GMT+8)","台北市中正區市民大道3段2號4樓","Photography"
"http://www.accupass.com/go/beckeylee2","幻舞極光之旅 ─ 阿拉斯加 特輯","2016-02-19(Fri) 19:00 ~ 2016-02-19(Fri) 21:30 (GMT+8)","台北市中山區長春路311-1號","Travel"
"http://www.accupass.com/event/register/1601210226212051493713","【富邦講堂】大河原邦男──機械設定師的工作論","2016-02-20(Sat) 14:00 ~ 2016-02-20(Sat) 15:30 (GMT+8)","台北市菸廠路88號","Arts"
"http://www.accupass.com/event/register/1512260019432118528862","手作純天然可食用護唇膏及護膚霜","2016-02-13(Sat) 14:00 ~ 2016-02-13(Sat) 15:30 (GMT+8)","台北市大同區保安街47號10樓多媒體功能活動中心","Health"
"http://www.accupass.com/event/register/1512090610447943670280","【達人】獨門秘技不私藏，離閃/棚閃教學","2016-02-20(Sat) 18:00 ~ 2016-02-20(Sat) 21:00 (GMT+8)","台北市中正區市民大道3段2號4樓","Photography"
"http://www.accupass.com/go/pro0217","各行各業的VR/AR應用：市場、產品與專利角度-【智由博集講堂】","2016-02-17(Wed) 18:30 ~ 2016-02-17(Wed) 21:30 (GMT+8)","台北市大安區金華街142號; 關注更多智由博集消息","Education"
"http://www.accupass.com/event/register/1601130417356830733530","台北志聖 | 金永勝-105會計師考試 確信準則公報 第一號講座","2016-02-18(Thu) 19:00 ~ 2016-02-18(Thu) 21:00 (GMT+8)","台北市館前路8號7樓","Education"
"http://www.accupass.com/event/register/1601281219527644393410","《如何擺出好POSE 3》新書 + Model 見面簽名會","2016-02-13(Sat) 14:00 ~ 2016-02-13(Sat) 16:00 (GMT+8)","100台北市中正區市民大道三段2號","Photography"
"http://www.accupass.com/event/register/1512111200577703286060","『停開』【達人】我的攝影之路","2016-02-20(Sat) 14:00 ~ 2016-02-20(Sat) 17:00 (GMT+8)","台北市中正區市民大道3段2號4樓","Photography"
