"url","Title","Time","Location","Category"
"http://www.accupass.com/go/aa0324","想駐地海外嗎? 4月份阿聯酋、新航來勢洶洶【空姐面試必備致勝書籍】入航就要會說航話 (劉平空姐學園出版)","2016-03-24(Thu) 08:00 ~ 2016-04-30(Sat) 23:59 (GMT+8)","台北市中正區; 網址連結","Travel"
"http://www.accupass.com/go/share_userexperience","[Share] 移動互聯網大革命 - 回歸初心，以用戶為出發點","2016-03-23(Wed) 18:30 ~ 2016-03-23(Wed) 21:30 (GMT+8)","台北市信義區信義路五段7號83F","Education"
"http://www.accupass.com/event/register/1510260655041990654980","3/19-3/20【深層溝通表達技巧】假日班 第371期/陳煥庭老師","2016-03-19(Sat) 09:00 ~ 2016-03-20(Sun) 17:00 (GMT+8)","台北市復興北路99號15F","Education"
"http://www.accupass.com/go/2016hsu03","重仁塾@Cheers-創造商機(3月):文創X品牌","2016-03-24(Thu) 18:30 ~ 2016-03-24(Thu) 21:00 (GMT+8)","台北誠品松菸表演廳B2(台北市信義區菸廠路88號)","Education"
"http://www.accupass.com/go/tripinsidersmarch","[tripinsiders脆餅3月發現者聚會]世界級的咖啡拉花體驗","2016-03-20(Sun) 13:30 ~ 2016-03-20(Sun) 18:00 (GMT+8)","台北市松山區民權東路三段160巷19弄36號1樓; tripinsiders脆餅","Food"
"http://www.accupass.com/go/999b9940","105年大臺北都會區市區公車費率公民咖啡館","2016-03-19(Sat) 13:00 ~ 2016-03-19(Sat) 18:00 (GMT+8)","臺北市南港區南港路1段360號10樓","Other"
"http://www.accupass.com/go/2clab_trial","TRIAL 桌遊試煉 │ 職場任務特派員招募計畫","2016-03-20(Sun) 09:00 ~ 2016-03-20(Sun) 18:00 (GMT+8)","台北市大安區和平東路二段134號","Education"
"http://www.accupass.com/event/register/1603141318471490889101","第38屆金穗獎【神秘場❶】3/23(三) 20:40《溫暖》線上索票區","2016-03-23(Wed) 20:30 ~ 2016-03-23(Wed) 22:30 (GMT+8)","台北市八德路一段1號","Arts"
"http://www.accupass.com/event/register/1602010357021306179682","2016第二屆台灣永續報告分析發表會－現況與趨勢","2016-03-23(Wed) 09:00 ~ 2016-03-23(Wed) 16:45 (GMT+8)","台灣金融研訓院2F 菁業堂／台北市中正區羅斯福路三段62號","Education"
"http://www.accupass.com/go/16awtalk4","[NN好鄰居時尚論壇] 台灣設計師 精彩20年","2016-03-19(Sat) 15:00 ~ 2016-03-19(Sat) 16:00 (GMT+8)","台北市建國南路一段177號","Fashion"
"http://www.accupass.com/go/AABS","亞洲工藝麵包論壇","2016-03-23(Wed) 09:00 ~ 2016-03-23(Wed) 12:00 (GMT+8)","台北市信義區菸廠路88號","Food"
"http://www.accupass.com/event/register/1601290943451863526623","第一次閒聊就上手的系統化做法（3小時版）","2016-03-23(Wed) 18:30 ~ 2016-03-23(Wed) 21:30 (GMT+8)","台北市復興北路154號9樓【大人學台北教室】","Education"
"http://www.accupass.com/go/tmuparty","《夏日狂潮》生技醫藥材產業Networking Party暨交流晚會","2016-03-24(Thu) 18:30 ~ 2016-03-24(Thu) 21:45 (GMT+8)","110台北市信義區信義路四段456號3樓; 活動粉絲專頁","Business"
"http://www.accupass.com/event/register/1602221035222047860777",">>FutureWard：Raspberry Pi 3 工作坊","2016-03-24(Thu) 19:30 ~ 2016-04-28(Thu) 21:30 (GMT+8)","台北市中山區中山北路三段40號","Technology"
"http://www.accupass.com/event/register/1602210347271185806365","親子工作坊－利用天氣瓶創造自己的小小天氣觀測站","2016-03-19(Sat) 10:00 ~ 2016-04-02(Sat) 15:00 (GMT+8)","台北市師大路170-3號","Arts"
"http://www.accupass.com/event/register/1602190744511438939000","自信講堂【在開口之前，讓客戶喜歡你】","2016-03-22(Tue) 19:00 ~ 2016-03-22(Tue) 21:30 (GMT+8)","台北市復興北路99號6樓 D教室","Education"
"http://www.accupass.com/event/register/1602041832391894481794","阿卡巴萊 – Ace計畫","2016-03-19(Sat) 14:30 ~ 2016-03-19(Sat) 22:00 (GMT+8)","迪化街一段32巷1號3F","Arts"
"http://www.accupass.com/go/crossinnovation004","《跨 X 創》產業小聚#4 用VR說故事：打造超時空視聽體驗","2016-03-22(Tue) 15:00 ~ 2016-03-22(Tue) 17:30 (GMT+8)","台北市忠孝東路三段248巷(仁愛路交叉口)","Education"
"http://www.accupass.com/go/makerprohub20160319","【MAKER進階班】用7688 DIY智慧視訊監控系統","2016-03-19(Sat) 10:00 ~ 2016-03-19(Sat) 17:00 (GMT+8)","台北市中正區南昌路二段146號; http://makerpro.cc/","Technology"
"http://www.accupass.com/event/register/1602190617521853915867","【富邦講堂 x 粉樂町】城市‧藝事─看見粉樂町 系列講座Ⅰ","2016-03-19(Sat) 14:00 ~ 2016-03-19(Sat) 16:00 (GMT+8)","台北市菸廠路88號","Arts"
"http://www.accupass.com/go/runing320","【免費服務】3/19-國道馬拉松賽前肌內效防護貼紮","2016-03-19(Sat) 13:30 ~ 2016-03-19(Sat) 20:30 (GMT+8)","台北市大同區昌吉街55號2樓207教室","Sports"
"http://www.accupass.com/event/register/1602241007451019234350","老闆學校講座《有滿肚子的創意，就可以養活自己了嗎？》","2016-03-23(Wed) 18:00 ~ 2016-03-23(Wed) 21:00 (GMT+8)","台北市松山區八德路四段 123 號 3 樓","Education"
"http://www.accupass.com/event/register/1512010810352029909645","說話煉金術 台北31班","2016-03-19(Sat) 09:00 ~ 2016-03-20(Sun) 16:30 (GMT+8)","台北市復興北路99號15樓","Education"
"http://www.accupass.com/go/womanyfree","【女人迷沙龍】摩擦少一點，愛自己多一點！讓生活更 Free 的溫柔力量","2016-03-19(Sat) 14:00 ~ 2016-03-19(Sat) 16:30 (GMT+8)","台北市大安區和平東路二段50號; 完整宣傳文章","Other"
"http://www.accupass.com/event/register/1601060713047266062500","106 動態排程基礎 (14PDU) (MS Project2016版)","2016-03-19(Sat) 09:30 ~ 2016-03-26(Sat) 17:30 (GMT+8)","台北市復興北路99號 (上課樓層請留意1F指示牆公告)【恆逸資訊】; 課程介紹","Education"
"http://www.accupass.com/go/eatmeschool_class04","【食我餐飲學院】小資創業與開餐廳必學的法律知識(平日班)","2016-03-22(Tue) 14:00 ~ 2016-03-22(Tue) 17:00 (GMT+8)","實踐菁英創客基地 (台北市內湖路一段516號6樓); 食我餐飲顧問股份有限公司","Education"
"http://www.accupass.com/go/tectalk02","女力崛起：Vanessa不安現狀的創業靈魂","2016-03-24(Thu) 18:30 ~ 2016-03-24(Thu) 21:00 (GMT+8)","台北市大安區和平東路二段265巷3號; 更多活動？追蹤創創中心粉絲專頁！","Education"
"http://www.accupass.com/go/networking3","【心理師焦點人物分享系列】行動心理師的「優」與「憂」","2016-03-19(Sat) 18:30 ~ 2016-03-19(Sat) 21:00 (GMT+8)","台北市大安區金山南路二段146號3F","Health"
"http://www.accupass.com/go/thepilgrim_movie","【朝聖之旅：保羅科爾賀】電影放映講座","2016-03-20(Sun) 14:00 ~ 2016-03-20(Sun) 17:00 (GMT+8)","106台北市大安區仁愛路三段31巷16號","Arts"
"http://www.accupass.com/event/register/1602220934376748062900",">>FutureWard：Arduino Yun 物聯網工作坊","2016-03-22(Tue) 19:30 ~ 2016-04-26(Tue) 21:30 (GMT+8)","台北市中山區中山北路三段40號","Technology"
"http://www.accupass.com/event/register/1601060953498432192260","天地人學堂： 品牌總監的思考與規劃技巧C","2016-03-20(Sun) 13:00 ~ 2016-03-27(Sun) 18:00 (GMT+8)","台北市中正區齊東街74號（天地人文創）; 天地人文創","Education"
"http://www.accupass.com/go/placeownermeeting","空間經營者（場地人）交流座談","2016-03-21(Mon) 19:00 ~ 2016-03-21(Mon) 22:00 (GMT+8)","台北市八德路四段123號3樓","Education"
"http://www.accupass.com/go/Blackroll319","【BLACKROLL®國際認證】3/19筋膜滾筒訓練師認證課程","2016-03-19(Sat) 09:00 ~ 2016-03-19(Sat) 18:00 (GMT+8)","台北市大安區光復南路102號11樓","Sports"
"http://www.accupass.com/go/Quantopian_workshop","用程式碼決戰華爾街","2016-03-19(Sat) 08:30 ~ 2016-03-19(Sat) 17:00 (GMT+8)","台北市民生東路三段156號10樓; The Quantopian Workshops","Technology"
"http://www.accupass.com/go/03232016_makerpro","【MAKER講堂】產品開發流程大揭密","2016-03-23(Wed) 14:00 ~ 2016-03-23(Wed) 16:00 (GMT+8)","台北市南港軟體園區H棟九樓902室; http://makerpro.cc/","Technology"
"http://www.accupass.com/go/np2","【源起 x 蕭翊峰】一億五千萬の職人展","2016-03-19(Sat) 11:00 ~ 2016-03-20(Sun) 21:30 (GMT+8)","台北市中正區市民大道三段2號12樓 三創生活園區; 活動詳情","Business"
"http://www.accupass.com/go/0319event","春季手作輕食浪漫約會♥超多女孩已報名囉♥","2016-03-19(Sat) 15:30 ~ 2016-03-19(Sat) 18:30 (GMT+8)","台北市延吉街160巷11號; Paktor Premium","Entertainment"
"http://www.accupass.com/event/register/1603151100562144774300","【吃飽才會瘦 吃對就健康!!】 一個月健康瘦下7公斤的秘密","2016-03-24(Thu) 19:00 ~ 2016-03-24(Thu) 20:30 (GMT+8)","台北市大同區民權西路122號 悠活林教室","Health"
"http://www.accupass.com/go/joingarage","臺大車庫 進駐申請說明會","2016-03-22(Tue) 19:30 ~ 2016-03-22(Tue) 20:30 (GMT+8)","台北市中正區思源街18號 水源校區 思源樓4樓; 臺大車庫官方網站","Business"
"http://www.accupass.com/go/moretacosandbeers","More Tacos & Beers","2016-03-20(Sun) 15:00 ~ 2016-03-20(Sun) 18:00 (GMT+8)","台北市松山區民生東路五段36巷4弄49-1號 No. 49-1, Alley 4, Lane 36, Sec 5, Minsheng E Rd, Songshan District, Taipei City; 活動頁面","Food"
"http://www.accupass.com/event/register/1602170606271889020184","【動腦俱樂部】我們想要拯救世界—易珈不是只想賣紅豆水","2016-03-23(Wed) 12:00 ~ 2016-03-23(Wed) 14:00 (GMT+8)","台北市南京東路三段133號","Business"
"http://www.accupass.com/go/illuSalonLiu","illuSalon｜腦力激盪—故事的開端","2016-03-19(Sat) 14:30 ~ 2016-03-19(Sat) 16:00 (GMT+8)","台北市萬華區康定路43號2樓; 插畫人基地FB","Arts"
"http://www.accupass.com/event/register/1602231525051774055700","《讀劇》－重探大師經典劇本","2016-03-20(Sun) 14:30 ~ 2016-03-20(Sun) 17:00 (GMT+8)","迪化街一段32巷1號3F","Arts"
"http://www.accupass.com/event/register/1601301017148123448260","天地人學堂： 微電影行銷 影音媒體操作系列課程","2016-03-21(Mon) 19:30 ~ 2016-04-18(Mon) 21:30 (GMT+8)","台北市中正區齊東街74號（天地人文創）; 天地人文創","Education"
"http://www.accupass.com/go/uushow0319","台北公案X五五身樂團－春暖聯合演出","2016-03-19(Sat) 20:00 ~ 2016-03-19(Sat) 22:00 (GMT+8)","台北市民生東路二段107號三樓; 樂悠悠之口工作室複合體粉絲專頁","Arts"
"http://www.accupass.com/go/eatmeschool_class05","【食我餐飲學院】小資創業與開餐廳必學的法律知識(假日班)","2016-03-22(Tue) 14:00 ~ 2016-03-27(Sun) 17:00 (GMT+8)","實踐菁英創客基地 (台北市內湖路一段516號6樓); 食我餐飲顧問股份有限公司","Education"
"http://www.accupass.com/go/loveringtaiwan","輪子出走: 沒有跨不過的障礙，只有跨不過去的自己 新書分享會","2016-03-19(Sat) 18:15 ~ 2016-03-19(Sat) 20:30 (GMT+8)","台北市溫州街74巷3弄2號1樓; 輪子出走官方粉絲頁","Travel"
