address,category,date,title,lng,lat
台北市信義區松山路132號,Uncategorized,2016/12/27 21:00,F2E&RGBA 設計 Meetup 十二月號,121.577592,25.047511899999996
台北市民權西路20號,Uncategorized,2016/12/18 14:00,有美家初行者NO.11,121.5217062,25.0625325
台北市中正區羅斯福路三段244巷2號,Uncategorized,2016/12/17 17:00,Summer Hsu＋小毛/ LUYI -唱歌的人,121.5313002,25.0171185
台北市中山區南京東路三段68號,Uncategorized,2016/12/17 14:00,免費講座★泰國與英國投資趨勢★海外房地產聯合說明會★英國☆日本★菲律賓☆馬來西亞★泰國☆柬埔寨★,121.53888300000001,25.0516362
台北市中正區羅斯福路三段244巷2號,Uncategorized,2016/12/17 08:30,河岸過冬16週年活動搖滾篇：王子MEN樂團/前進樂團/凍頂樂團,121.5313002,25.0171185
台北市中正區衡陽路 7 號,Uncategorized,2016/12/29 09:00,1228機器學習讀書會 - RNN 手解算式 Part 2 (網路修正方法),121.51386200000002,25.042418899999998
台北市金華街199巷5號,Uncategorized,2016/12/16 09:00,TAECT2016 - ECT for Open Education 台灣教育傳播科技學會2016國際研討會,121.52842820000001,25.031180300000003
台北市松山區復興北路15號,Uncategorized,2016/12/17 14:00,書到「用」時方恨少 VS 書到「抄」時方恨少：設計師的葵花寶典 - 溝通前瞻思維,121.54423529999998,25.0489486
台北市信義區松仁路3號,Uncategorized,2016/12/16 19:00,2016世界公視大展精選(台北場) ─【開幕單元：資訊攻防戰】,121.569184,25.039485
台北市信義區松仁路3號,Uncategorized,2016/12/17 14:00,2016世界公視大展精選(台北場) ─ 【第二單元：前線拼圖】,121.569184,25.039485
台北市信義區松仁路3號,Uncategorized,2016/12/18 14:00,2016世界公視大展精選(台北場) ─ 【第四單元：非關男女】,121.569184,25.039485
台北市南港區重陽路453號,Uncategorized,2016/12/18 09:00,【年終大優惠】你可以選擇富有—啟動你的現金流,121.610226,25.059495899999998
台北市中正區羅斯福路三段244巷2號,Uncategorized,2016/12/30 10:00,救救我的狗：瘋狗 Mad Dog/急診室 Emergency,121.5313002,25.0171185
台北市中正區羅斯福路三段244巷2號,Uncategorized,2016/12/17 21:00,演出取消.....通告呂薔Amuyi 2016歌手之夜,121.5313002,25.0171185
台北市信義區松仁路3號,Uncategorized,2016/12/17 19:00,2016世界公視大展精選(台北場) ─ 【第三單元：獨立場次】,121.569184,25.039485
台北市民權西路20號,Uncategorized,2016/12/18 16:40,有美家-神奇的經絡刮痧NO.90,121.5217062,25.0625325
台北市中正區羅斯福路三段244巷2號,Uncategorized,2016/12/18 21:00,請把我們都灌醉：舞人舞屍 Ｘ 漂流出口,121.5313002,25.0171185
台北市信義區松壽路22號,Uncategorized,2016/12/22 18:00,The North★大學聯合聖誕派對,121.56786000000001,25.035503100000003
台北市信義區松仁路3號,Uncategorized,2016/12/18 19:00,2016世界公視大展精選(台北場) ─ 【閉幕單元：巨變一瞬間】,121.569184,25.039485
台北市中正區羅斯福路三段244巷2號,Uncategorized,2016/12/24 09:30,JEG「這個沒」爵士樂團,121.5313002,25.0171185
台北市羅斯福路三段 244 巷 2 號,Uncategorized,2016/12/17 21:00,呂薔Amuyi 2016歌手之夜,121.5313002,25.0171185
台北市南京東路五段213號,Uncategorized,2016/12/18 12:00,Fedora 25 發行聚會,121.56381029999999,25.0514944
台北市林森南路33號,Uncategorized,2016/12/24 13:30,Prestige Project IV 生技製藥的資本市場,121.52272509999999,25.041748499999997
台北市大安區敦化南路二段218號,Uncategorized,2016/12/23 16:30,20161223 vTaiwan 固定小松會議 part 2,121.5482726,25.021717199999998
台北市大安區敦化南路二段216號,Uncategorized,2016/12/23 14:00,20161223 vTaiwan 固定小松會議 part 1,121.547977,25.022136
